Source,Target
M,IGF2R
M,LRBA
M,SHANK2
M,ABCC3
M,PTPN3
M,AHCYL1
M,CDC42BPA
M,ARHGAP21
M,ARHGEF7
M,MAGI3
M,BCAS1
M,PPFIBP1
M,PTGFRN
M,PKP4
M,HOOK3
M,PLEKHO2
M,SPG20
M,TBC1D8
M,EPB41L5
M,SLC12A2
M,INPP5A
M,ARFIP2
M,EGFR
M,CD99
M,PSMC1
M,VPS13C
M,ABCC1
M,DLG1
M,DSG2
M,ABCC4
M,GPRIN2
M,WDR7
M,TPD52
M,MYO18A
M,FGD6
M,ARHGAP1
M,ITSN2
M,AKAP12
M,UACA
M,TBC1D5
M,SLC22A3
M,UTRN
M,PALM
M,SH3GL1
M,WASL
M,CDH2
M,ATG9A
M,IGSF3
M,ATP2B1
M,EPS15
M,SNAP25
M,ALCAM
M,OCRL
M,STXBP3
M,ABCC2
M,SYNJ2
M,ADD2
M,PPFIA1
M,AP1B1
M,SLC23A2
M,PVR
M,ATP2B4
M,RABL6
M,KLC2
M,OSBPL11
M,RBSN
M,CNNM3
M,AGFG1
M,CD99L2
M,DAPK1
M,ADAM17
M,ITFG3
M,PHACTR4
M,SNAP23
M,PLXNB2
M,SCYL2
M,CDC42BPB
M,ARHGEF10
M,PLEKHA5
M,CNNM1
M,EPS8
M,C2CD5
M,THBD
M,VAMP7
M,CDH1
M,SLC7A5
M,MPP5
M,SLC44A1
M,LLGL1
M,FAM114A2
M,ADD3
M,CNKSR2
M,ARFGAP1
M,RAB23
M,PAK4
M,RFFL
M,TMEM87A
M,EPN1
M,GNA11
M,ECE1
M,SCAMP1
M,SLC1A4
M,C10orf32
M,CNNM4
M,STX4
M,CLCN3
M,GNAI1
M,MAP4K3
M,ALG2
M,C2CD2
M,MRPS28
M,OSBPL9
M,SIRPA
M,CMTM6
M,HFE
M,EVA1B
M,KIAA1919
M,TMBIM1
E,ATP9B
E,ALKBH1
E,CHST11
E,ATP11B
E,TMCO4
E,SMPD2
E,UXS1
E,RNF167
E,KIAA1524
E,CHP1
E,SLC33A1
E,LMBRD2
E,TMEM55A
E,BAG5
E,TNFRSF12A
N,SPATS2L
N,RBMS1
N,WDR81
N,G3BP2
N,IFT27
N,STAU2
N,TSPYL5
N,TNRC6A
N,STAU1
N,UPF1
N,UBAP2L
N,CSDE1
N,ALDOB
nsp2,EREG
nsp2,HMGA2
nsp2,EDIL3
nsp2,GOT2
nsp2,IGKC
nsp2,RIN1
nsp2,LRRC14
nsp2,SDR39U1
nsp2,MRPL23
nsp2,YBEY
nsp3,EVA1C
nsp3,BCKDHB
nsp3,TBL1XR1
nsp3,MRPL48
nsp3,PTCD2
nsp3,NUBP2
nsp3,IDH3G
nsp3,GSTP1
nsp3,MRPL38
nsp3,ESD
nsp3,PMPCB
nsp3,P3H1
nsp4,TMEM120B
nsp4,CISD2
nsp4,TMEM205
nsp4,NAT14
nsp4,TYW1
nsp4,TMEM161A
nsp4,LCLAT1
nsp4,MFSD8
nsp4,TMEM258
nsp4,MARCH6
nsp4,LPCAT3
nsp4,AGPAT1
nsp4,ORMDL1
nsp4,TMEM194A
nsp4,TMED1
nsp4,FAM8A1
nsp4,SLC38A9
nsp4,SEC61B
nsp4,C20orf24
nsp4,CLN8
nsp4,ORMDL3
nsp4,SPPL2A
nsp4,FITM2
nsp4,SPCS1
nsp4,EI24
nsp4,ALG8
nsp4,TMEM38B
nsp4,DPY19L3
nsp4,TMEM164
nsp4,RNF170
nsp4,PTPLB
nsp4,TMEM39A
nsp4,DGCR2
nsp4,TMEM147
nsp4,CERS1
nsp4,ALG3
nsp4,FADS3
nsp4,DNAJC14
nsp4,TMEM57
nsp4,POMT1
nsp4,RTTN
nsp4,TMTC3
nsp4,EMC1
nsp4,HM13
nsp4,CLPTM1
nsp4,TRRAP
nsp4,TMEM41A
nsp4,MOGS
nsp4,SACM1L
nsp4,ZMPSTE24
nsp4,GALNT2
nsp4,TMEM43
nsp4,STT3A
nsp4,HERC2
nsp4,PIGG
nsp4,NUP160
nsp4,ITPRIP
nsp4,SARAF
nsp4,GFPT2
nsp4,FNDC3B
nsp4,AAAS
nsp4,CUL1
nsp4,VAPB
nsp4,ABHD16A
nsp4,NOP14
nsp4,NCBP1
nsp4,SGPL1
nsp4,UBR5
nsp4,MBOAT7
nsp4,IPO8
nsp4,BTAF1
nsp4,PDS5B
nsp4,URB2
nsp4,RETSAT
nsp4,CDS2
nsp4,PIGO
nsp4,GHITM
nsp4,STT3B
nsp4,SMG1
nsp4,ATP1B3
nsp4,GDE1
nsp4,PNPLA6
nsp4,CYP20A1
nsp4,ARL6IP5
nsp4,RER1
nsp4,SEC62
nsp4,BNIP1
nsp4,BCAM
nsp4,SEC11A
nsp4,SYPL1
nsp4,TMEM128
nsp4,TMUB1
nsp4,OXA1L
nsp4,STX8
nsp4,ZFPL1
nsp4,ALG5
nsp4,HEATR3
nsp4,ZDHHC6
nsp4,TRIM13
nsp4,RRAS2
nsp4,TELO2
nsp4,DERL2
nsp4,BRI3BP
nsp4,RAB9A
nsp4,ABCB10
nsp4,MGAT2
nsp4,TSPAN15
nsp4,USE1
nsp4,ALG9
nsp4,VIMP
nsp4,AGPAT3
nsp4,ANAPC2
nsp6,XPO6
nsp6,NDST1
nsp6,FANCA
nsp6,NOTCH2
nsp6,IGSF8
nsp6,GRAMD4
nsp6,ALG12
nsp6,INTS8
nsp6,ICMT
nsp6,TMCO3
nsp6,SYNE1
nsp6,THADA
nsp6,XPO5
nsp6,FHOD1
nsp6,PODXL
nsp6,SPTLC2
nsp6,COMT
nsp6,THEM6
nsp6,TBCD
nsp6,MMS19
nsp6,LMAN2L
nsp6,NEDD4
nsp6,ERGIC1
nsp6,TMUB2
nsp6,MAGT1
nsp6,TMEM68
nsp6,ZFYVE27
nsp7,TTPAL
nsp7,GEMIN2
nsp8,PLCXD1
nsp8,TNNI3
nsp8,ASB1
nsp8,CASQ2
nsp8,FEM1B
nsp8,MYL2
nsp8,HERC1
nsp8,SLC25A13
nsp8,PSMG2
nsp8,COMTD1
nsp8,SNX8
nsp8,PNO1
nsp8,RFC3
nsp8,PSMD7
nsp8,SLC25A10
nsp8,HBS1L
nsp8,SERPINE1
nsp8,ANAPC7
nsp8,DIMT1
nsp8,SAR1A
nsp8,RARS2
nsp8,PRIM2
nsp8,ARPC4
nsp8,ELP3
nsp8,NDNL2
nsp8,NELFA
nsp8,CFAP20
nsp8,SPG21
nsp8,FAM96A
nsp8,NDUFB4
nsp9,CBLL1
nsp9,SF3B4
nsp9,TAF9
nsp11,SLC17A5
nsp11,SMC6
nsp11,ATP5H
nsp11,ADCK4
nsp11,THNSL1
nsp11,VWA8
nsp11,SUGT1
nsp11,ARL15
nsp3,UBC
nsp3,ISG15
nsp12,HSPA14
nsp12,EMC8
nsp12,COMMD3
nsp12,TENM3
nsp12,PACSIN3
nsp12,GALK1
nsp12,CAP2
nsp12,AIDA
nsp12,EXOSC2
nsp12,IFI35
nsp12,PRKCDBP
nsp12,UBE2V2
nsp12,FRMD8
nsp12,NAA10
nsp12,TRIM27
nsp12,FKBP4
nsp12,NDUFS1
nsp12,AGRN
nsp12,ACTL6A
nsp12,CLPX
nsp12,HADH
nsp12,MRPS22
nsp12,EXOSC4
nsp12,C12orf75
nsp12,PDCD2L
nsp12,CDK5RAP1
nsp14,IGHG1
nsp14,NDUFAF5
nsp14,OCIAD2
nsp14,DNAJC5
nsp15,TTR
nsp15,HBB
nsp15,SERPINA1
nsp15,C18orf21
nsp16,PUSL1
nsp16,FLAD1
nsp16,EIF2B1
nsp16,DPM3
nsp3,ISG15
nsp3,UBC
ORF3a,RAB11FIP2
ORF3a,GPNMB
ORF3a,VPS39
ORF3a,ACVR1B
ORF3a,NEDD1
ORF3a,ZDHHC2
ORF3a,DNER
ORF3a,PLEKHB2
ORF3a,GOLGA7B
ORF3a,LRIG3
ORF3a,VPS11
ORF3a,B2M
ORF3a,OPN3
ORF3a,SLAMF7
ORF3a,FAM49A
ORF3a,WDR20
ORF3a,MCOLN3
ORF3a,MICB
ORF3a,WWP1
ORF3a,BACE2
ORF3a,SLC6A17
ORF3a,GRK6
ORF3a,NMRAL1
ORF3a,LGMN
ORF3a,CLDN23
ORF3a,LRP4
ORF3a,APLP2
ORF3a,DDAH1
ORF3a,DDAH2
ORF3a,CLCN5
ORF3a,PLD1
ORF3a,ROBO1
ORF3a,ST3GAL5
ORF3a,SH3GLB2
ORF3a,BAIAP2
ORF3a,RAB11FIP5
ORF3a,BAMBI
ORF3a,LRP8
ORF3a,MYRF
ORF3a,EPHB4
ORF3a,CKB
ORF3a,ATP13A3
ORF3a,GINM1
ORF3a,NPDC1
ORF3a,TMEM248
ORF3a,VLDLR
ORF3a,ITFG1
ORF3a,PLD3
ORF3a,GABARAPL2
ORF3a,NCOA4
ORF3a,FZD2
ORF3a,PTPRM
ORF3a,MPZL1
ORF3a,IREB2
ORF3a,RAB11FIP1
ORF3a,CSNK1G3
ORF3a,TTYH3
ORF3a,TSPAN14
ORF3a,DLGAP4
ORF3a,SORT1
ORF3a,DUSP3
ORF3a,COQ3
ORF3a,ABHD17A
ORF3a,IFITM2
ORF3a,SYT13
ORF3a,PFDN5
ORF3a,MCOLN1
ORF3a,PFDN2
ORF6,ABLIM1
ORF6,YAP1
ORF6,APC
ORF6,SEC24B
ORF6,PYCR1
ORF6,PMVK
ORF6,SEC31A
ORF6,ACOT1
ORF6,SEC23IP
ORF6,GSPT1
ORF6,RPF1
ORF6,BIRC6
ORF6,MRPL13
ORF6,GORASP2
ORF6,INTS6
ORF6,TRMT6
ORF6,RPS10
ORF6,UEVLD
ORF6,FDXR
ORF6,USP5
ORF6,APTX
ORF6,PYCR2
ORF6,ACSM3
ORF6,RPS21
ORF6,AK2
ORF6,MRPS14
ORF6,CENPB
ORF6,SLIRP
ORF6,TSPYL1
ORF6,RABAC1
ORF6,PRCP
ORF6,ERI3
ORF6,GTPBP8
ORF6,YIPF4
ORF6,UROD
ORF6,FAU
ORF6,ZNF609
ORF6,GSPT2
ORF6,RRM2B
ORF6,PSMC6
ORF6,KIF11
ORF6,ABT1
ORF6,SRSF2
ORF6,ANP32A
ORF6,PDHB
ORF6,C19orf10
ORF6,SMARCD2
ORF6,CEP152
ORF6,PRPS2
ORF6,ADRM1
ORF7a,MAGED1
ORF7a,LRP12
ORF7a,ABCD4
ORF7a,PIGN
ORF7a,TSPAN13
ORF7a,SNX13
ORF7a,NOMO2
ORF7a,TMEM246
ORF7a,SLC9A7
ORF7a,EPHA7
ORF7a,TARBP1
ORF7a,JAK1
ORF7a,ZDHHC13
ORF7a,PI4K2A
ORF7a,DDX28
ORF7a,ELMOD2
ORF7a,TBRG4
ORF7a,ERGIC3
ORF7a,RAB27B
ORF7a,GNPAT
ORF7a,NBR1
ORF7a,SLC38A10
ORF7a,NUP35
ORF7a,RDH10
ORF7a,SPTLC1
ORF7a,NPTN
ORF7a,ABHD17B
ORF7a,WDR6
ORF7a,TAPBP
ORF7a,ARFRP1
ORF7a,SEC22A
ORF7a,SLC30A5
ORF7a,YIPF3
ORF7a,BET1
ORF7a,STARD3
ORF7a,TSPAN3
ORF7a,CD63
ORF7a,ZDHHC3
ORF7b,F13A1
ORF7b,CAV2
ORF7b,DDT
ORF7b,CD82
ORF7b,TMEM102
ORF7b,RNF182
ORF7b,LRRC57
ORF7b,HPCAL1
ORF8,OASL
ORF8,HEBP1
ORF8,SFXN2
ORF8,NFKB2
ORF8,CENPI
ORF8,TAPBPL
ORF8,INSL4
ORF8,LGALS8
ORF8,ACAP2
ORF8,WDR72
ORF8,MGAT4B
ORF8,PGGT1B
ORF8,ACP1
ORF8,RBL1
ORF8,FGA
ORF8,MRPL20
ORF8,TCTN3
ORF8,GALNT5
ORF8,MRPL47
ORF8,CSGALNACT1
ORF8,CHST3
ORF8,CXCL5
ORF8,SLC7A7
ORF8,STOML1
ORF8,UBIAD1
ORF9b,BAD
ORF9b,MARC1
ORF9b,MCL1
ORF9b,KLHDC7A
ORF9b,AKAP1
ORF9b,USP30
ORF9b,MTFR1L
ORF9b,FBXL4
ORF9b,HP
ORF9b,MAVS
ORF9b,MACROD1
ORF9b,TDRKH
ORF9b,HADHB
ORF9b,OCIAD1
ORF9b,TOMM70A
ORF9b,UTP18
ORF9b,TRMT10C
ORF9b,NOA1
ORF9b,DHX8
ORF9b,MCM5
ORF9b,TGFBI
ORF9b,MARC2
ORF9b,MRTO4
ORF9b,HADHA
ORF9b,PNPT1
ORF9b,MLKL
ORF9b,H2AFY2
ORF9b,MICU1
ORF9b,ABCF2
ORF9b,FECH
ORF9b,ARPC1B
ORF9b,MICU2
ORF9b,PRKAA1
ORF9b,RPL36
ORF9b,ARMC10
ORF9b,MRPS16
ORF9b,CSNK2A1
ORF9b,PHIP
ORF9b,PLRG1
ORF9b,IDH3B
ORF9b,PPA2
ORF9b,MFF
ORF9b,HMGB3
ORF9b,DHX33
ORF9b,NTHL1
ORF9b,CPSF7
ORF9b,MRPL4
ORF9b,MRPL9
ORF9b,AMACR
ORF9b,C11orf98
ORF9c,ANO8
ORF9c,TMEM131
ORF9c,COL4A1
ORF9c,SLIT3
ORF9c,WBP1L
ORF9c,PITPNM3
ORF9c,COL4A2
ORF9c,KCNE4
ORF9c,TAOK2
ORF9c,PI4K2B
ORF9c,PDCD4
ORF9c,ABHD13
ORF9c,ORAI3
ORF9c,UBXN2B
ORF9c,HIAT1
ORF9c,TMEM129
ORF9c,C2CD2L
ORF9c,RAP2A
ORF9c,GPR115
ORF9c,VCP
ORF9c,UBXN2A
ORF9c,UBQLN4
ORF9c,LDHA
ORF9c,ANXA10
ORF9c,ATL3
ORF9c,BNIP3L
ORF9c,WWP2
ORF9c,LPCAT2
ORF9c,SUSD2
ORF9c,KCNN4
ORF9c,DHCR24
ORF9c,GNAI3
ORF9c,PRSS23
ORF9c,UBL4A
ORF9c,C5orf15
ORF9c,TRIM32
ORF9c,ARL6IP1
ORF9c,S100A16
ORF9c,LGALS1
ORF9c,LRRC40
ORF9c,TBC1D20
ORF9c,WLS
ORF9c,RHBDD2
ORF9c,BNIP3
ORF9c,MAPK3
ORF9c,RHOB
ORF9c,GOSR2
ORF9c,CTNNA2
ORF9c,CDC42SE2
ORF9c,NRG1
ORF9c,PRRG1
ORF9c,MVD
ORF9c,SGTA
ORF9c,NIPA2
ORF9c,ACVR1
ORF9c,BTF3
ORF9c,RELL1
ORF9c,TMEM167A
ORF9c,TSPAN4
ORF9c,PTTG1IP
ORF10,NUCB2
ORF10,CNPY3
ORF10,RIT2
ORF10,NENF
ORF10,PDIA5
ORF10,ERLIN2
ORF10,LRPAP1
ORF10,PBRM1
ORF10,MCFD2
ORF10,LAMC1
ORF10,P4HB
ORF10,PDIA3
ORF10,MESDC2
ORF10,UBTF
ORF10,HNRNPUL2
ORF10,PRKCSH
ORF10,NOB1
ORF10,NOL7
ORF10,TXNDC5
ORF10,RCN1
nsp13,ZNF185
nsp13,EIF4E2
nsp13,SOD2
nsp13,HSPB1
nsp13,TYMS
nsp13,CBR1
nsp13,AMD1
nsp13,PEX5
nsp13,NHP2L1
nsp13,ASAH1
nsp13,C11orf73
nsp13,FAM83H
nsp13,NDUFAF7
nsp13,DCXR
nsp13,ABHD4
nsp13,CEP192
nsp13,PTP4A1
nsp13,VPS25
nsp13,NUDT16L1
nsp13,KIAA1671
nsp13,MUC13
nsp13,MRPS30
nsp13,CWC25
nsp13,NDUFA12
nsp13,PRPF38A
TMPRSS2,S
ORF9b,TOMM70A
ORF9b,MARCKS
ORF9b,CRABP2
ORF9b,RAP1B
ORF9b,ZFR
ORF9b,TOMM70A
ORF9b,TOMM70A
ORF9b,TOMM70A
ORF9b,TOMM70A
ORF9b,TOMM70A
MPP5,E
MPP5,E
ORF3a,RIPK3
RIPK3,ORF3a
RIPK3,ORF3a
LAMP1,ORF3a
LAMP1,RIPK3
LGALS3,ORF3a
ORF3a,CASP1
N,STAT1
N,STAT2
STAT2,N
STAT1,N
STAT1,JAK1
STAT2,TYK2
DNM1L,ORF9b
MAVS,ORF9b
ORF9b,MAVS
ORF9b,MAVS
ACE2,S
PCBP2,MAVS
PCBP2,ORF9b
S,STAT1
S,STAT2
STAT1,S
STAT2,S
STAT1,JAK1
STAT2,JAK1
S,ACE2
S,ACE2
S,DPP4
S,ACE2
STAT1,nsp13
STAT1,JAK1
ORF7a,NUDT2
NUDT2,ORF7a
NUDT2,ORF7a
S,LGALS3
S,RAB1B
S,APMAP
S,IARS2
S,RAB7A
S,SUCLA2
S,ERP29
S,RAB11A
S,ECH1
S,CEACAM6
S,ECHS1
S,PRDX3
S,POR
S,LTF
S,OGDH
S,ERP44
S,DLST
S,RAB10
S,LAMP1
S,ATP2A2
S,PDHA1
S,ETFB
S,GRPEL1
S,ACO2
S,PDHB
S,GFM1
S,SLC1A5
S,ABHD11
S,RHOA
S,FH
S,LCN1
S,LDHB
S,RAB5C
S,PGRMC1
S,FKBP4
S,TM9SF2
S,GPI
S,ETHE1
S,CASP14
S,ALDH1B1
S,LONP1
S,LYZ
S,UQCRC1
S,SHMT2
S,RUVBL2
S,ERO1L
S,ACADM
S,HLA-A
S,MCCC2
S,PSAP
S,CBX5
S,S100A8
S,HSPH1
S,MIPEP
S,RAB18
S,PRDX5
S,STOML2
S,DPEP1
S,RTN4
S,NUCB1
S,CLIC1
S,VAT1
S,NADK2
S,SCP2
S,DLAT
S,TXNDC5
S,CBX3
S,CALU
S,NSF
S,UGGT1
S,ITGA2
S,MLEC
S,NUP93
S,NUP155
S,TIMM44
S,MRPS31
S,PLS1
S,SEMG1
S,AK2
S,COLGALT1
S,MYL12B
S,COX5A
S,COX4I1
S,GNG12
S,CLU
S,COX6B1
S,PGAM5
S,NME2
S,CAV1
S,CHCHD2
S,ATP5H
S,DDOST
S,ITGB1
S,CD44
S,BSG
S,SSR4
S,MSN
S,EEF1D
S,SAMM50
S,RPL30
S,EMD
S,CYB5R3
S,OCIAD1
S,STAT1
S,UCHL1
S,SEC22B
S,P4HA1
S,ATP5C1
S,RCN1
S,LMAN1
S,IDH2
S,IKBIP
S,MAVS
S,EIF5A
S,SLC25A24
S,YWHAG
S,VCL
S,PLOD2
S,HKDC1
S,LAMC1
S,RAP1B
S,FSCN1
S,ITGB3
S,KTN1
S,AHCY
S,RAB1A
S,ANXA3
S,SOD1
S,HSPA4
S,CKB
S,ALDH7A1
S,IDH1
S,SLC9A3R1
S,PODXL
S,STIP1
S,PCYOX1
S,HMGCS1
S,MDH1
S,GDI2
S,ANXA5
S,ATIC
S,F11R
S,RPL13A
S,CDC42
S,ACAT2
S,DPP4
S,PGD
S,NAP1L4
S,ALDH5A1
S,PPA1
S,HSDL2
S,BTF3
S,CES1
S,PDLIM1
S,GLG1
S,COPB2
S,ANXA7
S,IGF2BP1
S,M6PR
S,PDZK1
S,EIF4B
S,FUBP1
S,LCP1
S,DPYSL2
S,NACA
S,CPNE1
S,SNRPN
S,TLN1
S,UBA1
S,ACLY
S,MCM2
S,TALDO1
S,MED1
S,SEC23A
S,BCAM
S,SEC24C
S,USP14
S,AARS
S,PSMD2
S,CLINT1
S,PMPCB
S,NOLC1
ACE2,S
nsp13ab,POLD1
nsp13ab,POLD1
nsp13ab,POLD1
nsp13ab,POLD1
ACE2,S
ACE2,S
N,PKLR
N,PKLR
N,PKLR
N,PKLR
N,RPS2
N,G3BP2
N,HNRNPA1
N,FAU
N,RPL29
N,LSG1
N,RPL36AL
N,PPP1CB
N,G3BP1
N,RPS14
N,PABPC3
N,RPLP1
N,IGF2BP2
N,SYNCRIP
N,RPS8
N,SFPQ
N,RPL35
N,DDX3X
N,YBX1
N,RPL4
N,DHX9
N,IGF2BP3
N,RPLP0
N,RPS6
N,DDX3X
DDX3X,N
ORF9b,TOMM70A
nsp8,HERC5
ORF8,FBXL12
ORF8,LGALS3BP
S,FURIN
S,TMPRSS2
M,STUB1
STUB1,ORF3a
ZBP1,RIPK3
ZBP1,RIPK1
ZBP1,RNF31
ZBP1,RBCK1
ZBP1,SHARPIN
ZBP1,OTULIN
ZBP1,MAP3K7
ZBP1,IKBKB
ZBP1,BIRC2
ZBP1,CYLD
ZBP1,CFLAR
ZBP1,CASP8
IFIH1,nsp3
nsp3,IFIH1
DTX2,DTX2
DTX2,UBE2D1
DTX3L,DTX3L
DTX3L,UBE2D1
PARP10,PARP10
DTX2,PARP10
ORF4b,USP7
ORF4b,HUWE1
ORF4b,UBL4A
ORF4b,UBR5
ORF4b,RPS27A
ORF4b,PSMA1
ORF4b,PSMA6
ORF4b,PSMB5
ORF4b,PSMA7
ORF4b,PSMC2
ORF4b,PSMC3
ORF4b,PSMA3
ORF4b,PSMC6
ORF4b,PSMA5
ORF4b,PSME3
ORF4b,UBR5
UBR5,ORF4b
ORF4b,UBR5
UBR5,ORF4b
UBR5,UBE2D2
TRIM7,nsp4
TRIM7,nsp5
TRIM7,nsp7
TRIM7,nsp8
TRIM7,nsp9
TRIM7,nsp10
TRIM7,nsp12
TRIM7,nsp13
TRIM7,nsp14
TRIM7,nsp15
TRIM7,nsp5
TRIM7,nsp5
TRIM7,nsp8
TRIM7,nsp5
TRIM7,nsp8
TRIM7,nsp12
TRIM7,GYG1
TRIM7,RNF187
TRIM7,RWDD2B
TRIM7,RWDD2B
MAPK14,NLRP1
XAF1,IRF1
IRF1,XAF1
IRF1,STUB1
ISG15,ISG15
nsp6,MAP3K7
ORF7a,MAP3K7
nsp6,TRIM13
nsp6,IKBKG
ORF7a,RNF121
ORF7a,IKBKG
IRAK1,MAP3K7
IRAK1,TAB2
IRAK1,TRAF6
S,ACE2
S,ACE2
S,ACE2
NUP98,RAE1
NUP98,ORF6
ORF6,NUP98
ORF6,RAE1
PCNA,S100A8
PCNA,S100A8
S,LAMB3
S,CANX
S,THBS1
S,THRAP3
S,LAMC2
S,FBXO2
S,ERH
S,PSMA5
S,PSMA2
S,C1QA
ORF3a,CLCC1
ORF3a,VPS39
M,RPN1
M,ATP1A1
ORF7b,SRPR
ORF7b,EGFR
ORF7b,SEC63
ORF7b,CPT1A
ORF7b,SLC3A2
ORF7b,CANX
ORF7b,ATP1A1
ORF8,CANX
ORF8,LAMB3
ORF9b,TOMM70A
ORF9b,YTHDF1
S,SRP72
S,HMGB2
S,HMGB1
S,HMGN2
S,TUBB
S,PLEC
S,TUBB4B
S,SLC25A5
S,FLNA
S,HSPA5
S,HSPA8
S,UGGT1
TBK1,ORF9b
S,IDE
N,STAU1
N,DDX50
N,RBM28
N,PABPC4
N,FAM98A
N,C7orf50
ORF8,PLOD2
ORF8,PLOD3
ORF8,RNGTT
ORF8,PVR
ORF8,MAPK3
ORF8,MAPK1
ORF8,RAD23A
ORF8,RAD23B
ORF8,INHBE
ORF8,CDC42EP1
ORF8,PLOD1
ORF8,ZNF146
ORF8,NPTX1
ORF8,ALDH1L2
ORF8,PLD3
ORF8,C9orf41
ORF8,DTWD2
ORF8,GLG1
ORF8,FKBP10
ORF8,ERLEC1
ORF8,AURKB
ORF8,NEU1
ORF8,ERP44
ORF8,EDEM3
ORF8,SIL1
ORF8,HYOU1
ORF8,FKBP7
ORF8,DNMT1
ORF8,UMPS
ORF8,AAMP
ORF8,PTGES2
ORF8,CPSF3L
ORF8,CCAR2
ORF8,DNASE2
ORF8,CRTAP
ORF8,CISD3
ORF8,NDUFA6
ORF8,NPC2
ORF8,NME3
ORF8,KDELC1
ORF8,C19orf10
ORF8,ZNF622
ORF8,ERO1L
ORF8,TMED7
S,ZDHHC5
N,CELF1
N,CSNK2B
N,RPL7L1
N,DDX24
E,BRD4
E,BRD2
E,CWC27
nsp13,IFI30
nsp13,PRKACA
nsp13,TLE1
nsp13,MPP5
nsp13,GCC1
nsp13,MAD1L1
ORF3a,SUN2
ORF3a,ALG5
nsp9,MIEF1
nsp9,GTF2F2
nsp9,MAT2B
nsp12,SBNO1
nsp12,BCKDK
nsp12,MSI1
nsp12,AKAP8
nsp12,TCF3
nsp12,ID4
nsp12,EPPK1
nsp12,RIPK1
nsp12,MTMR3
nsp12,UBAP2L
nsp12,PUM1
nsp12,GSE1
nsp12,UBAP2
nsp12,YTHDF3
nsp12,ZC3H7A
nsp12,ANKHD1
nsp12,SDCCAG3
nsp12,MOB4
nsp13,CIT
nsp13,MYO1D
nsp13,TPM3
nsp13,PRKAR2A
nsp13,MYL6B
nsp13,PRKAR2B
nsp13,MYH9
nsp13,MYH10
nsp13,MYL6
nsp13,TPM4
nsp13,TLE3
nsp13,AES
nsp13,GOLGA2
nsp13,MYO1E
nsp13,PDE4DIP
nsp13,SPECC1L
nsp13,MYH14
nsp13,NIN
nsp13,CEP112
nsp13,MIPOL1
nsp13,USP13
nsp13,JAKMIP1
nsp13,CDK5RAP2
nsp13,AKAP9
nsp13,GORASP1
nsp13,LIMA1
nsp13,TBK1
nsp13,HOOK1
nsp13,NINL
M,ANO6
M,C6orf120
M,REEP6
M,TARS2
M,AAR2
N,CSNK2A2
N,CSNK2A1
N,UPF1
N,SNIP1
nsp12,SLU7
nsp12,STRN3
nsp12,PDZD11
nsp12,ZNF318
nsp12,CRTC3
nsp12,BCOR
nsp12,USP54
nsp12,TNRC6A
nsp12,PUM2
nsp12,CCHCR1
nsp12,UPF1
nsp12,TCF12
nsp12,PPIL3
nsp12,PLEKHA5
nsp12,AKAP8L
nsp13,RDX
nsp13,CENPF
nsp13,GOLGA3
nsp13,GOLGB1
nsp13,PLEC
nsp13,RABEP1
nsp13,CEP135
nsp13,ACAD11
ORF7a,FAM20B
ORF7a,PLAA
N,PABPC1
N,G3BP1
N,LARP1
N,ZC3HAV1
N,G3BP2
N,RPL36
N,PURA
N,RPF2
N,MCM2
N,PWP1
N,EXOSC7
N,C8orf33
N,HIST2H3C
N,YBX3
N,NOP10
N,USO1
N,SURF6
N,SSB
N,SRP19
N,MRPS15
N,LARP7
N,CDC73
N,CTR9
N,PAF1
N,LEO1
N,IWS1
N,WDR61
M,YIF1A
M,ATP1B1
M,REEP5
M,PPP2R1B
M,ATP6V1A
M,EPT1
ORF8,ATRN
ORF8,GBA
ORF8,ITGB1
ORF8,CTSD
ORF8,SP1
ORF8,COL6A1
ORF8,PRPSAP1
nsp3,CLASP2
nsp3,L3MBTL3
nsp3,TRRAP
nsp3,SAMD1
nsp3,ZNF444
nsp3,C19orf47
nsp3,NXF1
nsp3,SYNGR2
nsp3,CD151
nsp3,ERP29
nsp3,BAG6
nsp3,PSMD4
nsp3,FAM115A
nsp3,GDE1
S,CCDC127
nsp13,ATP6V0D1
nsp13,MAPRE1
nsp13,ATP6V0A2
ORF9b,SLC9A3R1
ORF9b,GPD1L
ORF9b,DCTPP1
ORF9b,MARK1
ORF9b,MARK2
M,SLC12A2
M,AGPAT9
M,NT5DC1
M,ACAD10
M,SLC25A24
M,RINT1
M,INTS12
N,MRPS14
N,WDR5
nsp3,JUN
nsp3,ZNF24
nsp3,IK
nsp3,ZNF638
nsp3,SGOL2
nsp3,PRPF31
nsp3,DDX28
nsp3,CAMSAP3
nsp3,RBM27
nsp3,SCML2
nsp3,BCAP29
nsp3,HERPUD1
nsp3,EMC3
nsp6,ATP6AP1
N,MRPS22
N,KRR1
N,RRS1
N,RAB11FIP1
N,MRPS27
N,MRPS31
N,USP7
N,PTCD3
N,MRPS26
N,WDR12
N,RCL1
N,MRPS17
ORF7b,NBAS
ORF7b,C15orf61
ORF7b,ORC5
ORF7b,TSPAN9
ORF7b,MPV17
ORF7b,NCAPD3
ORF7b,CLCN7
ORF7b,DHODH
ORF7b,COG2
ORF7b,IQCB1
ORF7b,SYPL1
ORF7b,TTI2
ORF7b,NCEH1
ORF7b,HDDC2
ORF7b,GHDC
ORF7b,RNF149
ORF7b,SCAMP4
